enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance
3,10509,5fadc1df-d7d9-4328-ba24-93306ba9f82a,3,California Title 24 representative city of Oakland. IECC Zone. CBECS zone.,https://bedes.lbl.gov/node/5fadc1df-d7d9-4328-ba24-93306ba9f82a,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
2,10508,c93c15d4-97ee-4f03-bf51-f988e3a760c7,2,California Title 24 representative city of Santa Rosa. IECC Zone. CBECS zone.,https://bedes.lbl.gov/node/c93c15d4-97ee-4f03-bf51-f988e3a760c7,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
1,10507,3d986910-fcb2-405b-ae98-a7575cb931f0,1,California Title 24 representative city of Arcata. IECC Zone. CBECS zone.,https://bedes.lbl.gov/node/3d986910-fcb2-405b-ae98-a7575cb931f0,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
Climate Zone 16,10506,,,,,,
Climate Zone 15,10505,,,,,,
Climate Zone 14,10504,,,,,,
Climate Zone 13,10503,,,,,,
Climate Zone 12,10502,,,,,,
Climate Zone 11,10501,,,,,,
Climate Zone 10,10500,,,,,,
Climate Zone 9,10499,,,,,,
Climate Zone 8,10498,,,,,,
Climate Zone 7,10497,,,,,,
Climate Zone 6,10496,,,,,,
Climate Zone 5,10495,,,,,,
Climate Zone 4,10494,,,,,,
Climate Zone 3,10493,,,,,,
Climate Zone 2,10492,,,,,,
Climate Zone 1,10491,,,,,,
Southern,10490,432851f0-960f-456a-8be9-ab684a322cac,Southern,Energy Star zone.,https://bedes.lbl.gov/node/432851f0-960f-456a-8be9-ab684a322cac,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
South-Central,10489,43ed30fc-d869-492c-8f32-36eccb02370d,South Central,Energy Star zone.,https://bedes.lbl.gov/node/43ed30fc-d869-492c-8f32-36eccb02370d,af2178d7-3ed1-456d-af87-3decc69dd233,0.9692307692307692
North-Central,10488,01d7c566-f181-4ff4-9d5f-7041fcc16ed0,North Central,Energy Star zone.,https://bedes.lbl.gov/node/01d7c566-f181-4ff4-9d5f-7041fcc16ed0,af2178d7-3ed1-456d-af87-3decc69dd233,0.9692307692307692
Northern,10487,0967418c-5b7b-4892-8ffa-b1466dac7b08,Northern,Energy Star zone.,https://bedes.lbl.gov/node/0967418c-5b7b-4892-8ffa-b1466dac7b08,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
8,10486,4a379f63-0bb5-4cb5-a04a-8f7269f0d723,8,ASHRAE. Subarctic. 12600 < HDD65F. California Title 24 representative city of El Toro. IECC Zone.,https://bedes.lbl.gov/node/4a379f63-0bb5-4cb5-a04a-8f7269f0d723,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
7,10485,38e04aa1-b194-4b35-94fa-29c722f8997e,7,ASHRAE. Very cold. 9000 < HDD65F <= 12600. California Title 24 representative city of San Diego. IECC Zone,https://bedes.lbl.gov/node/38e04aa1-b194-4b35-94fa-29c722f8997e,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
6B,10484,01f71fd6-5285-45a7-ba8b-f622676a1611,6B,ASHRAE. Cold and dry. 7200 < HDD65F <= 9000,https://bedes.lbl.gov/node/01f71fd6-5285-45a7-ba8b-f622676a1611,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
6A,10483,9584e8aa-5db2-43d7-976c-edec745d42e8,6A,ASHRAE. Cold and humid. 7200 < HDD65F <= 9000,https://bedes.lbl.gov/node/9584e8aa-5db2-43d7-976c-edec745d42e8,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
5C,10482,303c44c3-3a21-4633-b43a-0721756900ad,5C,ASHRAE. Cool marine. 5400 < HDD65F <= 7200,https://bedes.lbl.gov/node/303c44c3-3a21-4633-b43a-0721756900ad,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
5B,10481,815a32a1-a751-45de-9565-f90e7e6eb54a,5B,ASHRAE. Cool and dry. 5400 < HDD65F <= 7200,https://bedes.lbl.gov/node/815a32a1-a751-45de-9565-f90e7e6eb54a,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
5A,10480,c4a889b8-b379-4f97-83ba-ba6b21e3f37c,5A,ASHRAE. Cool and humid. 5400 < HDD65F <= 7200,https://bedes.lbl.gov/node/c4a889b8-b379-4f97-83ba-ba6b21e3f37c,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
4C,10479,80910b55-f3b8-4493-8765-91e31bf21d60,4C,ASHRAE. Mixed marine. 3600 <HDD65F <= 5400,https://bedes.lbl.gov/node/80910b55-f3b8-4493-8765-91e31bf21d60,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
4B,10478,39d00a23-7f84-4550-b805-54aa989c3c9a,4B,ASHRAE. Mixed and dry. CDD50F <= 4500 and 3600 <HDD65F <= 5400,https://bedes.lbl.gov/node/39d00a23-7f84-4550-b805-54aa989c3c9a,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
4A,10477,01fbc36e-50ab-42b5-859b-02eb38f50343,4A,ASHRAE. Mixed and humid. CDD50F <= 4500 and 3600 <HDD65F <= 5400,https://bedes.lbl.gov/node/01fbc36e-50ab-42b5-859b-02eb38f50343,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
3C,10476,90fa882c-ddbb-4851-9f53-1f27c684f41a,3C,ASHRAE. Warm marine. CDD50F <= 4500 and HDD65F <= 3600,https://bedes.lbl.gov/node/90fa882c-ddbb-4851-9f53-1f27c684f41a,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
3B,10475,8a917ae0-48fb-42e3-8006-ee3b1fa4453c,3B,ASHRAE. Warm and dry. 4500 < CDD50F <= 6300,https://bedes.lbl.gov/node/8a917ae0-48fb-42e3-8006-ee3b1fa4453c,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
3A,10474,b3e632c1-56aa-4944-964f-5973ef978fdb,3A,ASHRAE. Warm and humid. 4500 < CDD50F <= 6300,https://bedes.lbl.gov/node/b3e632c1-56aa-4944-964f-5973ef978fdb,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
2B,10473,2d84c8a9-b9be-486f-8f0a-c3f6d9d89f77,2B,ASHRAE. Hot and dry. 6300 < CDD50F <= 90000,https://bedes.lbl.gov/node/2d84c8a9-b9be-486f-8f0a-c3f6d9d89f77,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
2A,10472,25039e74-0936-4475-8683-81ba293b7107,2A,ASHRAE. Hot and humid. 6300 < CDD50F <= 90000,https://bedes.lbl.gov/node/25039e74-0936-4475-8683-81ba293b7107,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
1B,10471,69a32b49-275b-4a7b-b9ba-9f02a9b42096,1B,ASHRAE. Very hot and dry. 9000 < CDD50F,https://bedes.lbl.gov/node/69a32b49-275b-4a7b-b9ba-9f02a9b42096,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
1A,10470,51b9fef8-c81f-4348-87b8-962c4ed3e04d,1A,ASHRAE. Very hot and humid. 9000 < CDD50F,https://bedes.lbl.gov/node/51b9fef8-c81f-4348-87b8-962c4ed3e04d,af2178d7-3ed1-456d-af87-3decc69dd233,1.0
